Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Property_Age,Claim_History,Risk_Score,Premium_Amount,Claim_Amount,fraudulent_claim
POL100408,40,Female,Health,82516.33,10,2,Medium,394,16476.62,0
POL100409,19,Male,Life,55905.09,14,2,Medium,452,12939.92,0
POL100410,44,Female,Property,73139.11,19,2,High,602,30690.53,1
POL100411,59,Male,Auto,52452.54,17,0,High,682,28657.6,1
POL100412,19,Male,Property,15000,12,1,High,552,27353.81,0
POL100413,43,Male,Health,89796.48,5,0,Low,350,713.26,0
POL100414,34,Male,Auto,39727.7,3,1,Low,532,4420.99,0
POL100415,57,Male,Health,29677.26,11,3,High,478,31693.21,1
POL100416,50,Male,Life,71579.77,1,2,Medium,514,16722.28,1
POL100417,26,Female,Health,68492.95,5,1,Low,316,6268.25,0
POL100418,60,Female,Auto,91374.36,10,3,High,684,28260.62,1
POL100419,65,Male,Health,73399.13,19,3,High,494,30265.68,0
POL100420,56,Female,Life,52451.94,6,2,Medium,526,19309.11,0
POL100421,46,Female,Health,72839.44,0,1,Low,356,2760,0
POL100422,59,Male,Auto,60875.82,6,3,High,682,30271.56,1
POL100423,43,Female,Health,91045.87,1,4,High,450,25099.94,0
POL100424,52,Male,Health,75875.22,1,2,Medium,418,14578.68,0
POL100425,67,Male,Property,49968.9,6,2,Medium,598,16569.09,0
POL100426,42,Male,Life,58392.33,4,0,Low,448,3889.2,0
POL100427,41,Female,Property,39315.65,2,0,Low,496,8510.94,0
POL100428,30,Male,Health,64305.55,6,1,Low,324,4738.29,0
POL100429,24,Male,Health,47418.66,19,1,High,412,30274.35,0
POL100430,53,Female,Property,22077.84,10,1,High,620,39207.76,1
POL100431,62,Female,Life,21576.89,15,0,High,588,32472.65,1
POL100432,37,Female,Auto,71461.67,16,3,High,638,28667.22,0
POL100433,18,Female,Health,26303.61,1,0,Low,300,0,0
POL100434,25,Female,Property,94670.23,12,1,High,564,24603.26,0
POL100435,63,Male,Auto,51946.5,3,2,Medium,640,17785.08,0
POL100436,33,Female,Health,35168.63,8,0,Low,330,3958.47,0
POL100437,31,Male,Auto,15000,8,1,Low,526,1668.53,0
POL100438,29,Female,Health,74123.38,6,4,High,422,30412.38,0
POL100439,68,Male,Health,79838.47,3,1,Low,400,1841.36,0
POL100440,40,Female,Property,48216.74,15,2,Medium,544,15134.25,0
POL100441,32,Male,Life,86546.98,5,1,Low,428,2397.16,0
POL100442,45,Female,Life,63453.4,7,1,Low,454,10807.22,0
POL100443,51,Female,Life,65347.3,9,1,Low,466,7203.08,0
POL100444,19,Male,Life,102810.1,8,2,Medium,452,17844.54,0
POL100445,49,Male,Property,70020.15,5,1,Low,512,7933.65,0
POL100446,40,Male,Health,46948.06,3,0,Low,344,5575.56,0
POL100447,39,Female,Health,56565.26,16,2,High,442,30809.24,0
POL100448,68,Female,Auto,51291.89,8,0,Low,600,1468.54,0
POL100449,42,Male,Auto,80436.2,9,6,High,648,30626.81,0
POL100450,39,Male,Health,19312.47,8,1,Low,342,7808.67,0
POL100451,39,Male,Property,66933.6,15,1,High,592,30879.85,1
POL100452,66,Male,Life,77371.41,16,0,High,596,27190.12,1
POL100453,69,Male,Auto,97282.27,8,0,Low,602,6448.67,0
POL100454,59,Female,Property,48229.87,4,2,Medium,582,15974.8,0
POL100455,23,Female,Life,46823.38,19,1,High,510,27983.64,0
POL100456,32,Male,Health,45751.54,14,1,High,428,28388.34,1
POL100457,60,Female,Life,63822.31,13,0,High,584,26103.48,1
POL100458,54,Male,Auto,103226.29,12,1,High,672,32483.64,0
POL100459,50,Female,Auto,54751.45,10,2,Medium,614,12773.25,0
POL100460,25,Female,Health,23723.29,10,2,Medium,364,16902.08,0
POL100461,61,Female,Auto,77062.75,8,1,Low,586,0,0
POL100462,61,Male,Auto,55586.31,9,1,Low,586,5664.64,0
POL100463,22,Female,Auto,60216.49,9,1,Low,508,3915.29,0
POL100464,56,Female,Health,44717.35,9,3,High,476,30842.16,0
POL100465,21,Male,Health,48156.15,19,1,High,406,32189.26,1
POL100466,23,Male,Auto,79292.47,1,4,High,610,31447.19,0
POL100467,62,Female,Health,61397.21,12,0,High,488,31269.12,0
POL100468,49,Male,Health,106082.07,14,1,High,462,34794.73,1
POL100469,69,Male,Life,42551.02,11,2,Medium,552,14660.26,0
POL100470,47,Female,Health,45946,7,0,Low,358,7390.09,0
POL100471,64,Male,Auto,46006.75,18,0,High,692,33756,0
POL100472,52,Female,Auto,61357.18,4,4,High,668,30717.3,1
POL100473,57,Male,Auto,94765.23,18,0,High,678,30119.69,0
POL100474,69,Female,Auto,17796.77,11,1,High,702,24060.82,1
POL100475,33,Female,Property,15000,8,1,Low,480,4925.28,0
POL100476,30,Female,Auto,77603.73,5,2,Medium,574,13254.19,0
POL100477,67,Male,Auto,73772.53,8,1,Low,598,1555.27,0
POL100478,59,Male,Property,61213.36,3,1,Low,532,7901.11,0
POL100479,47,Female,Auto,92725.21,0,1,Low,558,1863.86,0
POL100480,36,Female,Property,70441.63,13,1,High,586,35068.68,0
POL100481,34,Male,Property,42729.43,6,2,Medium,532,16162.54,0
POL100482,36,Male,Health,68355.26,14,1,High,436,31525.42,0
POL100483,45,Male,Health,40605.05,8,0,Low,354,7243.68,0
POL100484,43,Male,Auto,79385.52,14,1,High,650,30982.45,1
POL100485,54,Female,Health,76747.42,2,0,Low,372,7985.13,0
POL100486,43,Female,Property,73893.4,3,1,Low,500,2167.98,1
POL100487,40,Male,Auto,57896.5,19,1,High,644,33768.08,0
POL100488,26,Female,Health,85222.32,4,2,Medium,366,7668.28,1
POL100489,29,Female,Life,76550.33,2,2,Medium,472,13437.6,0
POL100490,18,Male,Life,54442.43,8,0,Low,400,6164.74,0
POL100491,18,Female,Auto,69776.92,6,2,Medium,550,17304.2,0
POL100492,64,Female,Health,53833.41,8,0,Low,392,2167.8,1
POL100493,51,Male,Property,50411.46,18,2,High,616,32197.54,0
POL100494,49,Female,Property,44612.3,17,2,High,612,31176.14,1
POL100495,65,Male,Property,61313.17,12,0,High,644,31730.15,1
POL100496,42,Female,Health,87074.39,11,1,High,448,31077.16,0
POL100497,57,Female,Auto,69564.93,0,1,Low,578,1327.86,0
POL100498,62,Female,Life,65719.59,15,0,High,588,29129.46,0
POL100499,18,Male,Health,100189.77,9,2,Medium,350,17626.15,0
POL100500,33,Female,Auto,23352.3,14,2,Medium,580,22914.67,0
POL100501,56,Male,Health,63156.99,19,2,High,476,31438.73,0
POL100502,22,Female,Property,48414.46,5,1,Low,458,5541.18,0
POL100503,39,Female,Property,82341.33,8,2,Medium,542,12326.51,0
POL100504,46,Male,Life,25296.12,18,0,High,556,30703.37,1
POL100505,20,Female,Property,63620.88,4,1,Low,454,4888.28,0
POL100506,29,Female,Health,86985.52,10,1,High,422,27486,0
POL100507,43,Female,Life,79949.49,2,0,Low,450,8999.62,0
POL100508,33,Female,Health,65987.67,7,3,High,430,29417.96,0
POL100509,68,Female,Health,96816.32,2,1,Low,400,5221.25,0
POL100510,54,Male,Auto,58805.06,10,0,High,672,30017.09,0
POL100511,39,Female,Property,51905.41,0,2,Medium,542,14201.84,0
POL100512,46,Female,Property,90083.23,7,1,Low,506,5756.8,0
POL100513,31,Male,Life,48226.17,18,2,High,526,29382.94,0
POL100514,45,Male,Life,104801.91,8,0,Low,454,4813.06,0
POL100515,22,Male,Health,72940.75,5,0,Low,308,6472.85,0
POL100516,64,Male,Health,50650.24,7,0,Low,392,5725.33,0
POL100517,66,Female,Auto,15000,5,3,High,696,33893.75,0
POL100518,47,Male,Auto,57594.16,0,3,High,658,28334.68,0
POL100519,63,Male,Auto,70883.11,13,1,High,690,30397,1
POL100520,69,Male,Health,42546.62,0,3,High,502,27292.38,1
POL100521,22,Female,Health,54411.46,16,2,High,408,32830.2,1
POL100522,29,Male,Auto,24249.5,4,2,Medium,572,14925.29,0
POL100523,33,Female,Property,75096.5,9,2,Medium,530,12324.58,1
POL100524,43,Male,Property,55859.99,17,1,High,600,31385.5,0
POL100525,43,Male,Health,34719.02,5,1,Low,350,0,0
POL100526,65,Male,Life,56968.23,15,3,High,594,24541.67,1
POL100527,38,Male,Life,58439.44,8,1,Low,440,2567.15,0
POL100528,56,Male,Health,71935.16,17,0,High,476,28851.54,1
POL100529,53,Female,Auto,78625.66,10,1,High,670,26482.28,0
POL100530,50,Male,Life,51575.52,17,3,High,564,28796.57,0
POL100531,47,Female,Health,54556.18,6,2,Medium,408,16823.12,0
POL100532,54,Male,Health,89822.9,0,2,Medium,422,19944.22,0
POL100533,40,Female,Health,81445.79,1,2,Medium,394,14463.72,0
POL100534,27,Male,Auto,44296.14,2,1,Low,518,1507.95,0
POL100535,22,Female,Health,80332.11,17,0,High,408,32770.94,0
POL100536,53,Male,Auto,76394.94,14,2,Medium,620,15706.6,0
POL100537,51,Female,Auto,58577.75,0,1,Low,566,14117.05,0
POL100538,69,Female,Health,34387.11,2,1,Low,402,7721.59,0
POL100539,48,Male,Property,40455.86,9,3,High,610,28960.72,0
POL100540,27,Male,Life,39605.62,13,2,Medium,468,22064.48,0
POL100541,36,Female,Auto,61865.69,18,1,High,636,32991.88,1
POL100542,49,Male,Property,85111.67,14,4,High,612,34077.88,1
POL100543,18,Female,Auto,42533.84,17,1,High,600,30337.19,0
POL100544,22,Male,Life,52667.28,9,1,Low,408,1100.14,1
POL100545,62,Male,Auto,18649.46,18,1,High,688,26978.04,1
POL100546,21,Female,Auto,62786.36,13,1,High,606,26406.9,0
POL100547,33,Male,Health,65031.5,9,0,Low,330,8430.94,0
POL100548,41,Female,Health,47187.37,2,0,Low,346,5808.63,0
POL100549,33,Male,Health,43623.86,3,6,High,430,25549.94,1
POL100550,19,Male,Life,108120.64,15,0,High,502,29285.82,1
POL100551,66,Male,Property,57478.56,17,2,High,646,33204.58,1
POL100552,45,Female,Property,78207.2,8,0,Low,504,1491.67,0
POL100553,49,Female,Auto,78276.06,6,1,Low,562,5517.24,0
POL100554,44,Female,Health,63944.56,1,0,Low,352,3940.91,0
POL100555,37,Male,Health,79533.71,2,0,Low,338,6294.05,0
POL100556,41,Female,Health,62406.08,19,1,High,446,27151.31,0
POL100557,29,Female,Health,88954.24,5,2,Medium,372,17943.55,0
POL100558,67,Male,Auto,76049.41,1,1,Low,598,4598.67,0
POL100559,52,Male,Health,28487.95,17,1,High,468,31811.44,1
POL100560,50,Female,Auto,46192.02,5,1,Low,564,5993.72,0
POL100561,50,Female,Health,73218.63,1,1,Low,364,0,0
POL100562,68,Female,Auto,52182.59,13,2,Medium,650,10408.6,0
POL100563,60,Male,Auto,87453.58,15,1,High,684,34907.35,0
POL100564,54,Male,Life,79550.06,13,2,Medium,522,13134.27,0
POL100565,29,Male,Health,63383.51,18,0,High,422,25244.89,1
POL100566,20,Female,Property,76510.68,13,1,High,554,31255.78,1
POL100567,18,Female,Auto,48636.9,18,1,High,600,30147.82,1
POL100568,50,Female,Auto,44748.25,7,0,Low,564,6723.44,0
POL100569,57,Male,Property,31914.01,11,2,Medium,578,9845.11,0
POL100570,27,Female,Auto,51907.09,10,0,High,618,26966.41,0
POL100571,60,Male,Health,91654.55,8,1,Low,384,2674.39,0
POL100572,61,Female,Health,80996.14,3,2,Medium,436,21433.43,0
POL100573,46,Female,Property,76358.54,10,1,High,606,39200.36,1
POL100574,30,Male,Life,81333.99,9,0,Low,424,6197.9,0
POL100575,29,Male,Life,75839.58,15,1,High,522,27943.47,0
POL100576,48,Male,Auto,54851.61,11,0,High,660,32344.14,1
POL100577,63,Male,Life,51866.98,4,2,Medium,540,16392.52,0
POL100578,19,Female,Health,68409.69,12,1,High,402,30957.84,1
POL100579,68,Male,Health,67313.56,3,5,High,500,25124.16,0
POL100580,67,Female,Property,46413.24,7,4,High,648,23338.4,0
POL100581,52,Female,Health,82180.17,16,0,High,468,31936.69,1
POL100582,40,Female,Property,56306.75,0,3,High,594,29971.06,0
POL100583,34,Female,Health,61568.24,12,0,High,432,32911.37,0
POL100584,43,Female,Property,56442.67,16,3,High,600,25002.68,1
POL100585,25,Male,Auto,64808.19,19,2,High,614,32424.95,1
POL100586,46,Male,Auto,68594,11,1,High,656,29442.59,1
POL100587,43,Female,Health,24953.93,6,2,Medium,400,16619.69,0
POL100588,27,Male,Property,61925.69,18,0,High,568,31589.14,0
POL100589,43,Female,Property,86688.6,6,0,Low,500,4767.5,0
POL100590,51,Male,Life,106500.57,1,0,Low,466,8681.99,0
POL100591,68,Female,Life,61322.33,13,0,High,600,30059.09,0
POL100592,58,Female,Auto,50969.73,17,0,High,680,29631.5,1
POL100593,24,Female,Life,31393.84,18,0,High,512,26551.22,1
POL100594,21,Female,Health,38354.67,12,1,High,406,28440.04,0
POL100595,67,Male,Life,46245.67,10,1,High,598,34265.77,0
POL100596,62,Female,Property,44134.16,1,1,Low,538,4905.7,0
POL100597,28,Male,Health,72300.11,13,2,Medium,370,11983.93,0
POL100598,46,Female,Health,63886.97,9,4,High,456,25992.84,1
POL100599,53,Female,Life,50974.65,14,0,High,570,34612.73,1
POL100600,42,Male,Property,69403.34,11,1,High,598,28801.74,0
POL100601,38,Female,Property,62265.45,6,0,Low,490,6650.55,0
POL100602,53,Male,Property,100574.11,12,1,High,620,28187.59,0
POL100603,27,Male,Life,58805.76,11,1,High,518,29341.4,1
POL100604,54,Female,Auto,51787.59,15,0,High,672,31385.25,0
POL100605,26,Female,Auto,61715.64,18,0,High,616,31759.99,1
POL100606,41,Female,Property,67619.48,7,0,Low,496,1855.15,0
POL100607,52,Female,Life,68290.49,7,0,Low,468,2865.76,1
POL100608,66,Male,Life,60212.69,6,0,Low,496,7844.39,0
POL100609,52,Male,Life,34902.85,4,2,Medium,518,12340.16,0
POL100610,65,Male,Property,92312.05,0,1,Low,544,5016.57,0
POL100611,53,Male,Health,63945.5,13,1,High,470,27484.52,1
POL100612,35,Female,Health,42714.03,10,0,High,434,27377.35,0
POL100613,66,Female,Health,77887.1,10,0,High,496,33752.9,0
POL100614,56,Female,Health,26803.65,3,0,Low,376,7401.02,0
POL100615,49,Male,Auto,57892.32,7,0,Low,562,5149.92,0
POL100616,41,Male,Auto,35874.04,12,1,High,646,30418.89,0
POL100617,40,Male,Auto,91491.47,9,1,Low,544,6903.38,0
POL100618,49,Female,Auto,85993.58,9,2,Medium,612,11375.98,0
POL100619,54,Male,Auto,45277.48,10,1,High,672,27770.78,0
POL100620,29,Male,Auto,65559.96,16,1,High,622,32539.77,0
POL100621,66,Male,Auto,43687.92,3,1,Low,596,1614.61,0
POL100622,30,Female,Health,64414.75,1,0,Low,324,6599.03,0
POL100623,40,Male,Life,56663.23,17,1,High,544,32529.26,0
POL100624,42,Male,Auto,61700.55,5,2,Medium,598,14629.81,0
POL100625,52,Female,Property,44557.34,14,1,High,618,29936.47,1
POL100626,58,Female,Property,50463.85,12,1,High,630,31687.05,1
POL100627,47,Male,Life,53901.12,1,4,High,558,31854.79,1
POL100628,34,Male,Property,58777.1,3,1,Low,482,9314.78,0
POL100629,66,Male,Property,63927.21,14,0,High,646,34530.07,0
POL100630,37,Male,Health,32719.2,0,1,Low,338,1914.73,1
POL100631,65,Male,Life,34969.86,5,1,Low,494,7130.02,0
POL100632,42,Male,Health,26269.06,0,1,Low,348,6957.84,0
POL100633,39,Male,Health,79898.05,9,0,Low,342,10534.62,0
POL100634,30,Female,Auto,73015.1,3,1,Low,524,6312.18,0
POL100635,36,Male,Health,30506.4,4,1,Low,336,5478.02,0
POL100636,66,Male,Auto,33914.96,13,1,High,696,30879.47,1
POL100637,53,Male,Auto,37702.52,15,2,Medium,620,16921.68,0
POL100638,29,Female,Health,44688.91,0,0,Low,322,4985.89,0
POL100639,58,Female,Life,35389.35,17,0,High,580,31724.22,1
POL100640,36,Female,Auto,92203.56,7,2,Medium,586,16260.89,1
POL100641,29,Female,Auto,31381.55,19,0,High,622,28659.59,0
POL100642,26,Male,Property,49413.43,15,0,High,566,30679.75,0
POL100643,24,Female,Auto,21354.17,10,1,High,612,31221.81,0
POL100644,45,Male,Life,44164.5,6,2,Medium,504,19708.23,0
POL100645,31,Male,Property,80689.88,15,1,High,576,27582.04,0
POL100646,48,Male,Life,49807.9,0,2,Medium,510,13389.38,1
POL100647,69,Female,Life,46162.9,10,0,High,602,33728.37,1
POL100648,36,Male,Health,42316.73,17,0,High,436,25380.14,0
POL100649,64,Female,Life,27223.24,0,3,High,592,29526.94,1
POL100650,33,Male,Health,38882.57,10,1,High,430,24787.46,0
POL100651,22,Male,Health,78544.5,14,4,High,408,29649.86,0
POL100652,52,Male,Auto,60566.23,18,2,High,668,28878.85,1
POL100653,29,Female,Property,41703.04,9,1,Low,472,70.57,0
POL100654,42,Male,Health,35813.2,11,1,High,448,26735.53,0
POL100655,69,Female,Auto,36325.34,11,1,High,702,30921.64,0
POL100656,38,Female,Auto,107792.31,9,1,Low,540,0,0
POL100657,53,Female,Health,81191.38,8,0,Low,370,4837.04,0
POL100658,40,Female,Life,67141.15,8,2,Medium,494,12688.16,0
POL100659,33,Female,Auto,40260.26,12,2,Medium,580,19564.94,0
POL100660,56,Male,Health,92537.86,12,3,High,476,34322.96,1
POL100661,62,Male,Auto,62868.76,6,2,Medium,638,17811.49,0
POL100662,59,Male,Health,56616.88,2,0,Low,382,6622.82,0
POL100663,56,Female,Life,57196.89,11,4,High,576,29323.44,0
POL100664,31,Male,Health,88640.97,3,1,Low,326,1318.31,0
POL100665,48,Female,Life,23993.76,10,1,High,560,30500.27,0
POL100666,22,Male,Life,21334.4,4,0,Low,408,878.97,0
POL100667,52,Male,Health,62122.35,19,2,High,468,31528.65,0
POL100668,40,Female,Health,74811.52,10,3,High,444,29598.53,0
POL100669,46,Female,Auto,47039.39,17,2,High,656,23276.43,0
POL100670,60,Female,Health,61928.19,19,2,High,484,32195.01,0
POL100671,28,Male,Auto,74921.24,13,0,High,620,31729.78,1
POL100672,35,Female,Health,33260.79,4,1,Low,334,9775.29,0
POL100673,64,Female,Life,65544.04,12,0,High,592,28879.27,0
POL100674,29,Female,Health,60082.16,10,1,High,422,27261.1,0
POL100675,26,Male,Health,34450.44,3,0,Low,316,4655.66,0
POL100676,27,Female,Health,36142.52,18,0,High,418,36308.95,0
POL100677,61,Male,Auto,83519.14,19,1,High,686,32476.86,0
POL100678,34,Female,Health,21098.25,18,3,High,432,27651.26,1
POL100679,55,Male,Life,101045.74,11,1,High,574,25949.89,1
POL100680,24,Female,Life,108513.54,7,2,Medium,462,17905.01,0
POL100681,63,Female,Auto,32494.27,13,1,High,690,27914.35,1
POL100682,30,Male,Auto,58122.59,14,0,High,624,28740.92,0
POL100683,57,Female,Life,50364.17,1,1,Low,478,4531.66,0
POL100684,59,Female,Life,56890.28,0,2,Medium,532,15210.29,0
POL100685,26,Female,Life,73292.47,1,1,Low,416,2744.32,0
POL100686,67,Male,Health,52930.08,19,3,High,498,34374,0
POL100687,44,Female,Auto,51847.92,14,1,High,652,32793.47,1
POL100688,19,Female,Auto,84328.77,0,3,High,602,31995.56,0
POL100689,22,Male,Auto,56359.25,18,2,High,608,29487.67,1
POL100690,46,Female,Health,82246.48,10,0,High,456,28688.89,0
POL100691,54,Female,Property,57902.2,10,2,Medium,572,14703.16,0
POL100692,55,Female,Life,61863.76,10,0,High,574,28477.09,1
POL100693,36,Male,Auto,76915.79,4,0,Low,536,3792.51,0
POL100694,25,Female,Health,108717.8,18,1,High,414,29441.11,0
POL100695,65,Male,Auto,86349.54,7,0,Low,594,7667.47,0
POL100696,62,Female,Auto,57178.67,14,2,Medium,638,13106.87,0
POL100697,18,Female,Life,81374.9,6,1,Low,400,5809.16,0
POL100698,39,Male,Health,31803.38,0,1,Low,342,0,0
POL100699,69,Male,Life,46865.41,7,1,Low,502,5371.87,0
POL100700,34,Male,Life,36188.45,2,0,Low,432,3172.27,0
POL100701,24,Male,Life,61622.16,4,1,Low,412,6031.12,0
POL100702,42,Male,Life,55253.2,0,1,Low,448,4104.56,0
POL100703,62,Female,Property,67610.56,12,0,High,638,27052.05,1
POL100704,21,Female,Life,54051.42,3,1,Low,406,6640.98,0
POL100705,53,Female,Auto,23549.73,10,0,High,670,27312.63,0
POL100706,23,Male,Auto,63346.58,6,2,Medium,560,17381.02,0
POL100707,48,Male,Property,63164,8,3,High,610,32691.66,1
POL100708,36,Male,Property,34788.56,13,4,High,586,34846.85,1
POL100709,61,Female,Property,74625.87,14,2,Medium,586,14999.02,0
POL100710,56,Female,Auto,35687.18,11,3,High,676,27520.24,0
POL100711,44,Female,Life,81975.92,4,2,Medium,502,13373.72,0
POL100712,27,Male,Property,99976.36,13,0,High,568,28243.74,1
POL100713,43,Male,Auto,72589.12,18,0,High,650,30401.52,1
POL100714,36,Female,Life,52680.83,18,0,High,536,31333.19,0
POL100715,56,Male,Auto,41553.4,8,0,Low,576,1354.39,0
POL100716,20,Male,Life,27593.51,1,0,Low,404,3565.78,0
POL100717,62,Male,Health,52077.99,0,2,Medium,438,13725.55,0
POL100718,30,Female,Life,87809.98,9,1,Low,424,0,0
POL100719,67,Female,Health,92687.14,17,0,High,498,25536.17,0
POL100720,45,Male,Health,64983.33,9,1,Low,354,1842.53,0
POL100721,37,Male,Property,69809.81,6,2,Medium,538,20248.75,0
POL100722,45,Female,Auto,57766.26,17,1,High,654,24936.24,0
POL100723,25,Female,Auto,44350.83,9,0,Low,514,431.89,0
POL100724,58,Female,Property,54749.33,8,0,Low,530,4816.45,0
POL100725,56,Female,Auto,61098.33,0,2,Medium,626,14324.95,0
POL100726,18,Female,Auto,75728.61,1,1,Low,500,3992.89,0
POL100727,20,Male,Auto,61206.79,15,3,High,604,31266.26,1
POL100728,30,Female,Property,42952.56,12,0,High,574,30644.22,0
POL100729,45,Female,Health,81322.21,11,1,High,454,28577.03,0
POL100730,66,Female,Health,61125.51,15,0,High,496,30157.07,0
POL100731,42,Female,Life,99960.56,19,1,High,548,27088.4,1
POL100732,50,Male,Property,54544.59,8,2,Medium,564,13321.31,0
POL100733,55,Female,Life,86432.11,11,3,High,574,30551.1,1
POL100734,23,Female,Auto,72784.67,5,2,Medium,560,18619.5,0
POL100735,61,Female,Property,53999.17,16,0,High,636,26864.21,1
POL100736,62,Female,Auto,48021.13,8,0,Low,588,8389.46,0
POL100737,49,Male,Life,67131.85,10,1,High,562,28726.68,1
POL100738,62,Female,Health,84962.81,13,2,Medium,438,14473.7,0
POL100739,64,Male,Auto,43298.73,15,0,High,692,23093.11,0
POL100740,38,Male,Life,50958.21,1,1,Low,440,5813.04,0
POL100741,33,Female,Life,66662.26,8,1,Low,430,2720.45,0
POL100742,38,Male,Property,49373.51,7,0,Low,490,5677.55,0
POL100743,28,Female,Health,19948.13,10,0,High,420,24623.73,0
POL100744,54,Female,Auto,64558.74,17,0,High,672,23818.43,0
POL100745,53,Male,Health,34443.34,17,0,High,470,27023.43,0
POL100746,52,Male,Property,17946.35,7,1,Low,518,6595.32,0
POL100747,36,Female,Life,75083.15,11,0,High,536,29610.64,1
POL100748,37,Male,Health,75575.63,19,1,High,438,28715.7,0
POL100749,35,Female,Property,15000,8,1,Low,484,4557.39,0
POL100750,64,Male,Health,25756.78,7,0,Low,392,7338.06,0
POL100751,58,Female,Property,66896.9,0,1,Low,530,2783.53,0
POL100752,66,Male,Health,57927,16,0,High,496,30997.93,1
POL100753,31,Female,Property,51060.92,11,1,High,576,32720.54,0
POL100754,32,Female,Health,55445.4,14,1,High,428,21921.11,0
POL100755,48,Female,Auto,98761.35,3,0,Low,560,11140.29,0
POL100756,18,Female,Life,74410.93,10,0,High,500,33108.78,0
POL100757,20,Male,Property,21239.13,3,1,Low,454,6844.09,0
